timestamp,temperature_C,pressure_kPa,humidity_percent,air_quality_index
2025-05-08T18:27:13.489650,27.77,109.04,53,70
2025-05-08T18:27:18.519028,27.97,110.05,47,88
2025-05-08T18:27:19.928539,23.13,110.05,48,100
2025-05-08T18:27:25.323710,23.13,111.84,48,100
2025-05-08T18:27:30.351290,26.05,119.36,48,72
2025-05-08T18:27:31.717462,20.45,119.36,57,62
2025-05-08T18:27:35.379341,20.45,105.76,57,62
2025-05-08T18:27:40.411581,27.54,105.45,41,88
2025-05-08T18:27:41.727338,23.56,105.45,52,85
2025-05-08T18:27:45.448696,23.56,102.09,52,85
2025-05-08T18:27:50.475358,20.4,115.71,50,81
2025-05-08T18:27:51.735095,28.8,115.71,44,95
2025-05-08T18:27:56.377504,28.8,112.77,44,95
2025-05-08T18:28:01.405008,21.97,114.01,46,99
2025-05-08T18:28:02.618214,21.07,114.01,40,51
2025-05-08T18:28:06.431839,21.07,111.88,40,51
2025-05-08T18:28:13.205937,27.56,103.33,51,87
2025-05-08T18:28:14.373523,27.74,103.33,43,60
2025-05-08T18:28:18.235048,27.74,119.44,43,60
2025-05-08T18:28:23.264826,22.18,108.86,54,72
2025-05-08T18:28:24.380804,24.55,108.86,42,86
2025-05-08T18:28:29.157735,24.55,115.32,42,86
2025-05-08T18:28:34.186050,21.75,113.25,41,100
2025-05-08T18:28:35.254109,28.31,113.25,44,97
2025-05-08T18:28:39.216916,28.31,109.4,44,97
2025-05-08T18:28:44.244624,24.22,112.03,51,74
2025-05-08T18:28:45.259412,27.18,112.03,48,95
2025-05-08T18:28:49.284447,27.18,118.89,48,95
2025-05-08T18:28:54.312545,22.97,108.35,60,52
2025-05-08T18:28:55.268090,28.16,108.35,59,95
2025-05-08T18:29:01.196085,28.16,110.06,59,95
2025-05-08T18:29:06.223461,27.62,110.26,42,73
2025-05-08T18:29:07.131057,29.36,110.26,53,93
2025-05-08T18:29:11.250852,29.36,113.42,53,93
2025-05-08T18:29:16.280570,24.01,101.93,40,84
2025-05-08T18:29:19.198027,21.99,118.2,50,97
2025-05-08T18:29:21.308643,21.99,118.2,50,97
2025-05-08T18:29:24.246323,28.93,100.51,50,96
2025-05-08T18:29:26.336645,28.93,100.51,50,96
2025-05-08T18:29:31.025546,27.43,117.3,49,61
2025-05-08T18:29:33.115001,27.43,117.3,49,61
2025-05-08T18:29:36.052696,26.77,112.39,49,68
2025-05-08T18:29:38.142270,26.77,112.39,49,68
2025-05-08T18:29:41.081184,21.5,109.98,48,54
2025-05-08T18:29:43.170814,21.5,109.98,48,54
2025-05-08T18:29:46.107052,28.14,105.66,51,67
2025-05-08T18:29:48.200924,28.14,105.66,51,67
2025-05-08T18:29:51.133692,22.24,104.18,40,62
2025-05-08T18:29:53.228059,22.24,104.18,40,62
2025-05-08T18:29:56.162158,20.95,115.9,48,50
2025-05-08T18:29:58.258800,20.95,115.9,48,50
2025-05-08T18:30:02.966645,28.44,116.85,46,82
2025-05-08T18:30:05.065003,28.44,116.85,46,82
2025-05-08T18:30:07.993365,22.72,114.02,46,54
2025-05-08T18:30:10.093731,22.72,114.02,46,54
2025-05-08T18:30:13.021344,28.85,103.12,60,73
2025-05-08T18:30:15.122139,28.85,103.12,60,73
2025-05-08T18:30:18.047651,27.9,104.96,50,95
2025-05-08T18:30:20.149456,27.9,104.96,50,95
2025-05-08T18:30:23.075365,24.71,117.82,59,74
2025-05-08T18:30:25.178574,24.71,117.82,59,74
2025-05-08T18:30:28.102560,28.41,109.93,48,92
2025-05-08T18:30:30.209316,28.41,109.93,48,92
2025-05-08T18:30:34.883137,22.96,116.85,40,82
2025-05-08T18:30:36.997284,22.96,116.85,40,82
2025-05-08T18:30:39.913059,22.23,114.63,53,73
2025-05-08T18:30:42.029208,20.37,114.63,49,86
2025-05-08T18:30:44.942259,20.37,104.27,49,86
2025-05-08T18:30:47.058819,25.12,104.27,40,66
2025-05-08T18:30:49.972846,25.12,118.62,40,66
2025-05-08T18:30:52.086952,21.26,118.62,55,88
2025-05-08T18:30:55.001586,21.26,119.26,55,88
2025-05-08T18:30:57.116087,28.49,119.26,55,84
2025-05-08T18:31:00.030047,28.49,112.5,55,84
2025-05-08T18:31:02.144871,27.23,112.5,41,72
2025-05-08T18:31:06.810964,27.23,111.16,41,72
2025-05-08T18:31:08.927082,29.17,111.16,54,70
2025-05-08T18:31:11.839182,29.17,102.43,54,70
2025-05-08T18:31:13.955587,24.03,102.43,60,85
2025-05-08T18:31:16.867697,24.03,118.61,60,85
2025-05-08T18:31:18.985631,29.75,118.61,49,79
2025-05-08T18:31:21.894811,29.75,112.52,49,79
2025-05-08T18:31:24.013787,28.54,112.52,46,70
2025-05-08T18:31:26.922840,28.54,117.35,46,70
2025-05-08T18:31:29.043419,29.97,117.35,42,70
2025-05-08T18:31:31.951371,29.97,107.47,42,70
2025-05-08T18:31:34.072247,20.23,107.47,51,97
2025-05-08T18:31:38.751379,20.23,102.54,51,97
2025-05-08T18:31:40.874231,29.08,102.54,51,92
2025-05-08T18:31:43.778599,29.08,111.25,51,92
2025-05-08T18:31:45.901689,25.58,111.25,40,84
2025-05-08T18:31:48.808036,25.58,115.44,40,84
2025-05-08T18:31:50.930905,23.39,115.44,50,71
2025-05-08T18:31:53.836184,23.39,118.03,50,71
2025-05-08T18:31:55.960444,20.3,118.03,47,100
2025-05-08T18:31:58.864590,20.3,117.77,47,100
2025-05-08T18:32:00.991114,28.09,117.77,41,53
2025-05-08T18:32:03.893887,28.09,116.56,41,53
2025-05-08T18:32:06.020808,20,116.56,46,51
2025-05-08T18:32:10.691438,20,110.21,46,51
2025-05-08T18:32:12.819691,20.83,110.21,59,98
2025-05-08T18:32:15.720537,20.83,100.14,59,98
2025-05-08T18:32:17.848975,28.6,100.14,56,65
2025-05-08T18:32:20.749808,28.6,117.51,56,65
2025-05-08T18:32:22.878230,23.69,117.51,49,85
2025-05-08T18:32:25.778412,23.69,111.19,49,85
2025-05-08T18:32:27.906179,20.03,111.19,57,54
2025-05-08T18:32:30.807322,20.03,107.15,57,54
2025-05-08T18:32:32.937679,29.45,107.15,47,77
2025-05-08T18:32:35.836617,29.45,114.86,47,77
2025-05-08T18:32:37.966889,25.69,114.86,41,51
2025-05-08T18:32:42.613972,25.69,103.94,41,51
2025-05-08T18:32:44.744537,24.75,103.94,54,55
2025-05-08T18:32:47.642134,24.75,101.63,54,55
2025-05-08T18:32:49.774090,25.96,101.63,54,91
2025-05-08T18:32:52.671925,25.96,105.87,54,91
2025-05-08T18:32:54.804093,30,105.87,60,80
2025-05-08T18:32:57.699876,30,111.75,60,80
2025-05-08T18:32:59.832529,28.2,111.75,42,68
2025-05-08T18:33:02.728629,28.2,116.83,42,68
2025-05-08T18:33:04.862539,26.29,116.83,41,92
2025-05-08T18:33:07.758916,26.29,110.66,41,92
2025-05-08T18:33:09.892033,25.72,110.66,56,51
2025-05-08T18:33:14.528955,25.72,101.16,56,51
2025-05-08T18:33:16.663392,28.42,101.16,47,71
2025-05-08T18:33:19.559415,28.42,119.86,47,71
2025-05-08T18:33:21.692822,24.89,119.86,57,100
2025-05-08T18:33:24.587534,24.89,112.15,57,100
2025-05-08T18:33:26.724167,24.55,112.15,46,76
2025-05-08T18:33:29.616704,24.55,117.49,46,76
2025-05-08T18:33:31.751472,26.33,117.49,59,64
2025-05-08T18:33:34.648407,26.33,102.27,59,64
2025-05-08T18:33:36.780796,28.64,102.27,47,86
2025-05-08T18:33:39.678420,28.64,105.87,47,86
2025-05-08T18:33:41.809786,22.35,105.87,48,85
2025-05-08T18:33:46.472477,22.35,117.03,48,85
2025-05-08T18:33:48.601267,27.78,117.03,55,53
2025-05-08T18:33:51.503752,27.78,115.17,55,53
2025-05-08T18:33:53.630493,20.34,115.17,52,91
2025-05-08T18:33:56.534280,20.34,114.52,52,91
2025-05-08T18:33:58.659905,22.47,114.52,46,61
2025-05-08T18:34:01.564462,22.47,113.37,46,61
2025-05-08T18:34:03.687895,22.05,113.37,49,63
2025-05-08T18:34:06.595510,22.05,103.71,49,63
2025-05-08T18:34:08.720080,26.12,103.71,47,81
2025-05-08T18:34:11.626737,26.12,113.58,47,81
2025-05-08T18:34:13.750410,24.91,113.58,45,51
2025-05-08T18:34:18.416557,24.91,103.03,45,51
2025-05-08T18:34:20.541883,26.74,103.03,48,68
2025-05-08T18:34:23.445228,26.74,104.46,48,68
2025-05-08T18:34:25.570659,21.29,104.46,45,78
2025-05-08T18:34:28.475290,21.29,108.87,45,78
2025-05-08T18:34:30.601163,28.4,108.87,46,90
2025-05-08T18:34:33.506213,28.4,115.04,46,90
2025-05-08T18:34:35.631460,26.88,115.04,42,85
2025-05-08T18:34:38.548468,26.88,119.93,42,85
2025-05-08T18:34:40.663702,26.62,119.93,50,69
2025-05-08T18:34:43.580143,26.62,113.29,50,69
2025-05-08T18:34:45.694585,23.1,113.29,43,65
2025-05-08T18:34:50.349159,23.1,110.08,43,65
2025-05-08T18:34:52.464162,29.57,110.08,58,62
2025-05-08T18:34:55.380659,29.57,106.88,58,62
2025-05-08T18:34:57.496107,20.24,106.88,47,88
2025-05-08T18:35:00.411403,20.24,116.32,47,88
2025-05-08T18:35:02.527222,20.83,116.32,44,92
2025-05-08T18:35:05.443641,20.83,119.6,44,92
2025-05-08T18:35:07.559976,23.67,119.6,54,73
2025-05-08T18:35:10.475220,23.67,118.56,54,73
2025-05-08T18:35:12.591289,25.83,118.56,44,93
2025-05-08T18:35:15.505764,25.83,119.58,44,93
2025-05-08T18:35:17.620454,25.01,119.58,42,93
2025-05-08T18:35:22.272900,25.01,102.22,42,93
2025-05-08T18:35:24.386079,25.27,102.22,42,77
2025-05-08T18:35:27.304374,25.27,116.78,42,77
2025-05-08T18:35:29.416515,27.04,116.78,42,86
2025-05-08T18:35:32.338296,27.04,119.07,42,86
2025-05-08T18:35:34.447106,22.06,119.07,42,82
2025-05-08T18:35:37.369698,22.06,119.21,42,82
2025-05-08T18:35:39.478219,28.38,119.21,49,93
2025-05-08T18:35:42.400312,28.38,116.34,49,93
2025-05-08T18:35:44.508457,23.32,116.34,57,74
2025-05-08T18:35:47.431137,23.32,104.5,57,74
2025-05-08T18:35:49.538760,25.16,104.5,55,75
2025-05-08T18:35:54.213120,25.16,103.29,55,75
2025-05-08T18:35:56.320476,26.22,103.29,42,98
2025-05-08T18:35:59.245611,26.22,111.31,42,98
2025-05-08T18:36:01.352101,24.73,111.31,46,57
2025-05-08T18:36:04.282224,24.73,103.23,46,57
2025-05-08T18:36:06.386285,29.64,103.23,52,78
2025-05-08T18:36:09.312440,29.64,105.59,52,78
2025-05-08T18:36:11.417112,25.95,105.59,40,50
2025-05-08T18:36:14.343136,25.95,112.26,40,50
2025-05-08T18:36:16.449309,21.15,112.26,52,97
2025-05-08T18:36:19.374614,21.15,103.38,52,97
2025-05-08T18:36:21.481857,22.72,103.38,55,62
2025-05-08T18:36:26.141414,22.72,108.17,55,62
2025-05-08T18:36:28.249768,23.47,108.17,54,64
2025-05-08T18:36:31.172440,23.47,103.15,54,64
2025-05-08T18:36:33.280552,24.55,103.15,54,95
2025-05-08T18:36:36.201716,24.55,100.93,54,95
2025-05-08T18:36:38.313861,22.23,100.93,48,61
2025-05-08T18:36:41.232213,22.23,112.53,48,61
2025-05-08T18:36:43.346405,24.99,104.58,49,69
2025-05-08T18:36:46.264433,24.99,104.58,49,69
2025-05-08T18:36:48.378650,29.86,108.26,42,78
2025-05-08T18:36:51.297292,29.86,108.26,42,78
2025-05-08T18:36:53.417910,29.14,108.75,44,56
2025-05-08T18:36:58.074571,29.14,108.75,44,56
2025-05-08T18:37:00.196424,28.12,108.34,57,82
2025-05-08T18:37:03.106481,28.02,108.34,51,73
2025-05-08T18:37:05.227482,28.02,107.21,51,73
2025-05-08T18:37:08.139046,27.68,107.21,54,77
2025-05-08T18:37:10.264848,27.68,114,54,77
2025-05-08T18:37:13.171801,29.11,114,54,56
2025-05-08T18:37:15.297112,29.11,111.25,54,56
2025-05-08T18:37:18.205247,28.61,111.25,42,68
2025-05-08T18:37:20.327004,28.61,108.42,42,68
2025-05-08T18:37:23.236565,20.13,108.42,42,79
2025-05-08T18:37:26.197809,20.13,119.52,42,79
2025-05-08T18:37:29.981762,29.81,119.52,51,82
2025-05-08T18:37:32.104017,29.81,106.78,51,82
2025-05-08T18:37:35.013388,27.07,106.78,45,88
2025-05-08T18:37:37.134547,27.07,105.83,45,88
2025-05-08T18:37:40.046237,22.3,105.83,43,73
2025-05-08T18:37:42.169201,22.3,111.53,43,73
2025-05-08T18:37:45.079297,25.71,111.53,45,74
2025-05-08T18:37:47.199637,25.71,108.62,45,74
2025-05-08T18:37:50.111475,22.19,108.62,51,50
2025-05-08T18:37:52.231159,22.19,101.82,51,50
2025-05-08T18:37:55.143235,28.26,101.82,59,50
2025-05-08T18:37:59.027583,28.26,118.65,59,50
2025-05-08T18:38:01.939773,26.99,118.65,49,51
2025-05-08T18:38:04.059826,26.99,106.85,49,51
2025-05-08T18:38:06.972542,29.69,106.85,57,97
2025-05-08T18:38:09.092909,29.69,117.96,57,97
2025-05-08T18:38:12.007082,25.25,117.96,54,50
2025-05-08T18:38:14.125527,25.25,106.79,54,50
2025-05-08T18:38:17.040805,27.31,106.79,59,86
2025-05-08T18:38:19.158310,27.31,115.72,59,86
2025-05-08T18:38:22.075591,25.09,115.72,47,64
2025-05-08T18:38:24.193502,25.09,109.44,47,64
2025-05-08T18:38:27.108579,28.03,109.44,40,65
2025-05-08T18:38:30.967382,28.03,103.43,40,65
2025-05-08T18:38:33.881584,20.3,103.43,49,100
2025-05-08T18:38:36.000433,20.3,110.18,49,100
2025-05-08T18:38:38.915033,22.17,110.18,54,68
2025-05-08T18:38:41.033325,22.17,112.14,54,68
2025-05-08T18:38:43.950415,27.12,112.14,58,79
2025-05-08T18:38:46.084629,27.12,101.6,58,79
2025-05-08T18:38:48.983119,20.05,101.6,40,89
2025-05-08T18:38:51.118470,20.05,118.43,40,89
2025-05-08T18:38:54.016820,23.01,118.43,53,80
2025-05-08T18:38:56.150894,23.01,103.53,53,80
2025-05-08T18:38:59.048182,21.2,103.53,55,80
2025-05-08T18:39:02.957211,21.2,100.57,55,80
2025-05-08T18:39:05.855665,23.65,100.57,43,93
2025-05-08T18:39:07.993105,23.65,114.02,43,93
2025-05-08T18:39:10.889116,24.27,114.02,49,62
2025-05-08T18:39:13.028506,24.27,109.9,49,62
2025-05-08T18:39:15.924263,22.11,109.9,47,75
2025-05-08T18:39:18.061933,22.11,103.97,47,75
2025-05-08T18:39:20.959079,25.95,103.97,53,63
2025-05-08T18:39:23.092707,25.95,110.25,53,63
2025-05-08T18:39:25.991741,23.12,110.25,56,54
2025-05-08T18:39:28.125044,23.12,101.48,56,54
2025-05-08T18:39:31.026274,26.28,101.48,49,75
2025-05-08T18:39:34.901082,26.28,106.41,49,75
2025-05-08T18:39:37.802076,23.14,106.41,49,71
2025-05-08T18:39:39.934298,23.14,114.03,49,71
2025-05-08T18:39:42.833831,26.89,114.03,43,81
2025-05-08T18:39:44.967905,26.89,116.2,43,81
2025-05-08T18:39:47.868068,22.02,116.2,41,93
2025-05-08T18:39:50.019194,22.02,106.32,41,93
2025-05-08T18:39:52.905519,23.7,106.32,55,78
2025-05-08T18:39:55.057273,23.7,100.94,55,78
2025-05-08T18:39:57.942031,26.51,100.94,42,81
2025-05-08T18:40:00.093416,26.51,111.3,42,81
2025-05-08T18:40:02.976715,21.81,111.3,41,50
2025-05-08T18:40:06.874169,21.81,114.02,41,50
2025-05-08T18:40:09.743175,26.35,114.02,48,77
2025-05-08T18:40:11.909936,26.35,115.9,48,77
2025-05-08T18:40:14.781471,27.68,115.9,48,89
2025-05-08T18:40:16.942329,27.68,114.73,48,89
2025-05-08T18:40:19.822133,23.3,114.73,40,92
2025-05-08T18:40:21.975619,23.3,105.01,40,92
2025-05-08T18:40:24.856384,23.16,105.01,55,84
2025-05-08T18:40:27.008096,23.16,118.07,55,84
2025-05-08T18:40:29.891969,21.34,118.07,46,67
2025-05-08T18:40:32.043155,21.34,104.56,46,67
2025-05-08T18:40:34.927580,28.26,104.56,51,68
2025-05-08T18:40:38.820095,28.26,116.35,51,68
2025-05-08T18:40:41.705545,28.2,116.35,42,93
2025-05-08T18:40:43.858984,28.2,104.18,42,93
2025-05-08T18:40:46.740735,28.32,104.18,47,82
2025-05-08T18:40:48.893197,28.32,116.28,47,82
2025-05-08T18:40:51.775029,20.24,116.28,46,88
2025-05-08T18:40:53.925351,20.24,102.06,46,88
2025-05-08T18:40:56.808742,26.49,102.06,52,57
2025-05-08T18:40:58.957912,26.49,114.3,52,57
2025-05-08T18:41:01.843140,29.37,114.3,57,72
2025-05-08T18:41:03.991784,29.37,115.44,57,72
2025-05-08T18:41:06.877181,26.46,115.44,52,75
2025-05-08T18:41:10.782522,26.46,106.54,52,75
2025-05-08T18:41:13.666863,24.24,106.54,54,60
2025-05-08T18:41:15.817065,24.24,110.01,54,60
2025-05-08T18:41:18.701187,22.69,110.01,40,82
2025-05-08T18:41:20.850321,22.69,110.7,40,82
2025-05-08T18:41:23.734707,23.59,110.7,42,52
2025-05-08T18:41:25.883048,23.59,102.44,42,52
2025-05-08T18:41:28.769851,29.03,102.44,43,54
2025-05-08T18:41:30.914902,29.03,113.36,43,54
2025-05-08T18:41:33.803749,26.89,113.36,44,71
2025-05-08T18:41:35.947682,26.89,119.26,44,71
2025-05-08T18:41:38.836114,23.52,119.26,45,53
2025-05-08T18:41:42.718483,23.52,113.49,45,53
2025-05-08T18:41:45.606513,29.39,113.49,45,92
2025-05-08T18:41:47.751875,29.39,109.18,45,92
2025-05-08T18:41:50.641697,25.92,109.18,50,74
2025-05-08T18:41:52.785683,25.92,103.97,50,74
2025-05-08T18:41:55.686076,24.95,103.97,52,64
2025-05-08T18:41:57.819528,24.95,113.6,52,64
2025-05-08T18:42:00.721816,20.27,113.6,58,93
2025-05-08T18:42:02.853403,20.27,108.37,58,93
2025-05-08T18:42:05.756283,29.31,108.37,47,78
2025-05-08T18:42:07.888250,29.31,106.76,47,78
2025-05-08T18:42:10.793382,27.69,106.76,43,95
2025-05-08T18:42:14.654914,27.69,104.16,43,95
2025-05-08T18:42:17.562120,27.03,114.75,49,79
2025-05-08T18:42:19.689308,27.03,114.75,49,79
2025-05-08T18:42:22.596449,26.21,110.31,54,65
2025-05-08T18:42:24.722396,26.21,110.31,54,65
2025-05-08T18:42:27.631624,29.7,107.93,45,83
2025-05-08T18:42:29.755564,29.7,107.93,45,83
2025-05-08T18:42:32.666016,26.59,108.24,55,56
2025-05-08T18:42:34.789677,26.59,108.24,55,56
2025-05-08T18:42:37.701166,28.57,113.21,43,91
2025-05-08T18:42:39.825654,28.57,113.21,43,91
2025-05-08T18:42:42.735829,22.72,117.85,51,100
2025-05-08T18:42:46.609663,22.72,117.85,51,100
2025-05-08T18:42:49.510432,28.73,112.22,45,70
2025-05-08T18:42:51.652682,28.73,112.22,45,70
2025-05-08T18:42:54.547237,25.05,115.78,42,84
2025-05-08T18:42:56.687129,25.05,115.78,42,84
2025-05-08T18:42:59.581232,25.07,110.71,59,93
2025-05-08T18:43:01.721400,25.07,110.71,59,93
2025-05-08T18:43:04.617884,27.33,104.29,57,61
2025-05-08T18:43:06.758373,27.33,104.29,57,61
2025-05-08T18:43:09.653361,24.74,110.53,46,84
2025-05-08T18:43:11.792294,24.74,110.53,46,84
2025-05-08T18:43:16.435872,22.53,100.65,42,79
2025-05-08T18:43:18.577637,22.53,100.65,42,79
2025-05-08T18:43:21.471641,22.45,113.25,40,86
2025-05-08T18:43:23.614115,22.45,113.25,40,86
2025-05-08T18:43:26.507016,28.29,116.24,41,91
2025-05-08T18:43:28.648492,28.29,116.24,41,91
2025-05-08T18:43:31.542746,28.93,102.73,45,69
2025-05-08T18:43:33.682790,28.93,102.73,45,69
2025-05-08T18:43:36.577571,21.74,112.98,56,86
2025-05-08T18:43:38.717070,21.74,112.98,56,86
2025-05-08T18:43:41.612826,21.26,110.08,44,95
2025-05-08T18:43:43.752789,21.26,110.08,44,95
2025-05-08T18:43:48.377830,23.29,113.76,59,82
2025-05-08T18:43:50.519016,23.29,113.76,59,82
2025-05-08T18:43:53.414304,29.96,111.73,54,84
2025-05-08T18:43:55.554430,29.96,111.73,54,84
2025-05-08T18:43:58.452103,21.24,106.7,58,86
2025-05-08T18:44:00.588404,21.24,106.7,58,86
2025-05-08T18:44:03.487184,23.63,104.15,48,87
2025-05-08T18:44:05.623628,23.63,104.15,48,87
2025-05-08T18:44:08.524311,28.6,103.51,58,75
2025-05-08T18:44:10.662751,28.6,103.51,58,75
2025-05-08T18:44:13.560159,28.55,118.91,43,91
2025-05-08T18:44:15.697544,28.55,118.91,43,91
2025-05-08T18:44:20.322667,26.21,108.09,57,74
2025-05-08T18:44:22.461087,26.21,108.09,57,74
2025-05-08T18:44:25.356651,23.21,118.41,56,70
2025-05-08T18:44:27.496017,21.74,118.41,41,62
2025-05-08T18:44:30.393989,21.74,105.43,41,62
2025-05-08T18:44:32.533963,27.52,105.43,46,94
2025-05-08T18:44:35.433888,27.52,109.2,46,94
2025-05-08T18:44:37.570820,28.89,109.2,54,96
2025-05-08T18:44:40.470515,28.89,112.22,54,96
2025-05-08T18:44:42.606352,27.11,112.22,53,73
2025-05-08T18:44:45.507716,27.11,115.46,53,73
2025-05-08T18:44:47.641335,23.68,115.46,42,56
2025-05-08T18:44:52.279899,23.68,103.59,42,56
2025-05-08T18:44:54.413343,22.07,103.59,58,95
2025-05-08T18:44:57.315560,22.07,109.89,58,95
2025-05-08T18:44:59.449281,23.79,109.89,53,85
2025-05-08T18:45:02.353445,23.79,117.47,53,85
2025-05-08T18:45:04.484970,28.64,117.47,49,58
2025-05-08T18:45:07.390894,28.64,101.88,49,58
2025-05-08T18:45:09.520428,29.67,101.88,46,98
2025-05-08T18:45:12.426759,29.67,104.91,46,98
2025-05-08T18:45:14.555702,24.74,104.91,56,72
2025-05-08T18:45:17.466100,24.74,110.31,56,72
2025-05-08T18:45:19.590821,27.8,110.31,49,63
2025-05-08T18:45:24.244579,27.8,102.36,49,63
2025-05-08T18:45:26.368114,28.43,102.36,52,58
2025-05-08T18:45:29.281450,28.43,100.2,52,58
2025-05-08T18:45:31.404700,29.64,100.2,52,82
2025-05-08T18:45:34.318154,29.64,100.48,52,82
2025-05-08T18:45:36.439614,29.41,100.48,59,77
2025-05-08T18:45:39.354139,29.41,110.99,59,77
2025-05-08T18:45:41.478415,23.36,110.99,57,96
2025-05-08T18:45:44.390001,23.36,101.82,57,96
2025-05-08T18:45:46.513477,28.97,101.82,46,60
2025-05-08T18:45:49.427889,28.97,116.24,46,60
2025-05-08T18:45:51.548913,28.64,116.24,48,90
2025-05-08T18:45:56.183138,28.64,115.4,48,90
2025-05-08T18:45:58.312069,22.63,115.4,41,100
2025-05-08T18:46:01.220874,22.63,101.71,41,100
2025-05-08T18:46:03.347316,22.2,101.71,57,68
2025-05-08T18:46:06.258579,22.2,108.23,57,68
2025-05-08T18:46:08.384475,29.15,108.23,44,96
2025-05-08T18:46:11.293999,29.15,115.15,44,96
2025-05-08T18:46:13.420278,24.15,115.15,60,87
2025-05-08T18:46:16.329727,24.15,100.7,60,87
2025-05-08T18:46:18.457233,26.52,100.7,54,80
2025-05-08T18:46:21.369753,26.52,118.12,54,80
2025-05-08T18:46:23.496183,21.3,118.12,41,81
2025-05-08T18:46:28.133609,21.3,103.51,41,81
2025-05-08T18:46:30.259608,21.14,103.51,46,89
2025-05-08T18:46:33.173599,21.14,119.13,46,89
2025-05-08T18:46:35.300328,25.14,119.13,43,100
2025-05-08T18:46:38.212828,25.14,105.52,43,100
2025-05-08T18:46:40.338654,22.37,105.52,45,82
2025-05-08T18:46:43.251209,22.37,112.46,45,82
2025-05-08T18:46:45.377514,21.9,112.46,45,70
2025-05-08T18:46:48.299048,21.9,109.49,45,70
2025-05-08T18:46:50.418733,23.77,109.49,45,59
2025-05-08T18:46:53.340298,23.77,119.04,45,59
2025-05-08T18:46:55.458931,23.58,119.04,55,78
2025-05-08T18:47:00.119759,23.58,116.16,55,78
2025-05-08T18:47:02.223072,24.55,116.16,50,55
2025-05-08T18:47:05.159812,24.55,104.36,50,55
2025-05-08T18:47:07.261605,29.36,104.36,45,84
2025-05-08T18:47:10.204349,29.36,119.74,45,84
2025-05-08T18:47:12.298835,25.2,119.74,52,96
2025-05-08T18:47:15.242011,25.2,115.84,52,96
2025-05-08T18:47:17.346251,27.16,115.84,41,53
2025-05-08T18:47:20.287375,27.16,103.47,41,53
2025-05-08T18:47:22.385608,22.52,103.47,57,56
2025-05-08T18:47:25.325286,22.52,114.16,57,56
2025-05-08T18:47:27.429756,28.37,114.16,58,70
2025-05-08T18:47:32.111741,28.37,113.13,58,70
2025-05-08T18:47:34.205419,29.58,113.13,52,65
2025-05-08T18:47:37.151757,29.58,112.72,52,65
2025-05-08T18:47:39.244264,23.59,112.72,42,56
2025-05-08T18:47:42.195864,23.59,118.88,42,56
2025-05-08T18:47:44.283606,27.06,118.88,59,67
2025-05-08T18:47:47.234129,27.06,110.08,59,67
2025-05-08T18:47:49.326057,23.98,110.08,51,84
2025-05-08T18:47:52.287126,23.98,118.67,51,84
2025-05-08T18:47:54.366679,24.03,118.67,55,72
2025-05-08T18:47:57.330959,24.03,113.96,55,72
2025-05-08T18:47:59.411230,27.21,113.96,50,51
2025-05-08T18:48:04.093864,27.21,116.19,50,51
2025-05-08T18:48:06.170039,23.02,116.19,41,64
2025-05-08T18:48:09.137518,23.02,100.99,41,64
2025-05-08T18:48:11.211844,26.05,100.99,55,62
2025-05-08T18:48:14.181324,26.05,108.2,55,62
2025-05-08T18:48:16.255170,22.9,108.2,52,75
2025-05-08T18:48:19.225512,22.9,103.32,52,75
2025-05-08T18:48:21.296056,20.35,103.32,57,50
2025-05-08T18:48:24.268445,20.35,103.41,57,50
2025-05-08T18:48:26.338253,27.93,103.41,57,84
2025-05-08T18:48:29.309356,27.93,110.51,57,84
2025-05-08T18:48:31.379024,20.52,110.51,54,57
2025-05-08T18:48:36.072658,20.52,110.96,54,57
2025-05-08T18:48:38.140353,29.84,110.96,49,98
2025-05-08T18:48:41.115578,29.84,115.52,49,98
2025-05-08T18:48:43.181097,24.08,115.52,53,91
2025-05-08T18:48:46.159226,24.08,102.4,53,91
2025-05-08T18:48:48.228117,29.94,102.4,55,56
2025-05-08T18:48:51.201372,29.94,110.07,55,56
2025-05-08T18:48:53.267605,26.07,110.07,49,75
2025-05-08T18:48:56.242569,26.07,109.69,49,75
2025-05-08T18:48:58.308248,20.22,109.69,52,55
2025-05-08T18:49:01.284465,20.22,117.04,52,55
2025-05-08T18:49:03.348887,22.99,107.42,42,51
2025-05-08T18:49:08.046801,22.99,107.42,42,51
2025-05-08T18:49:10.129208,28.9,110.09,59,94
2025-05-08T18:49:13.089679,20.57,110.09,55,96
2025-05-08T18:49:15.170749,20.57,102.93,55,96
2025-05-08T18:49:18.131409,24.25,102.93,55,79
2025-05-08T18:49:20.211774,24.25,100.47,55,79
2025-05-08T18:49:23.173922,20.49,100.47,46,66
2025-05-08T18:49:25.254345,20.49,118.44,46,66
2025-05-08T18:49:28.216117,22.94,118.44,54,57
2025-05-08T18:49:30.295759,22.94,110.49,54,57
2025-05-08T18:49:33.256709,28.28,110.49,43,62
2025-05-08T18:49:36.205762,28.28,111.28,43,62
2025-05-08T18:49:40.026396,23.6,111.28,47,71
2025-05-08T18:49:42.104294,23.6,112.17,47,71
2025-05-08T18:49:45.068007,23.63,112.17,55,95
2025-05-08T18:49:47.143371,23.63,105.19,55,95
2025-05-08T18:49:50.108036,24.86,105.19,59,53
2025-05-08T18:49:52.183385,24.86,104.35,59,53
